,area_m2,lat,lon,price_usd
3183,130.0,,,38235.294117647056
3184,66.0,19.430267,-99.137314,194058.82352941178
3185,75.0,19.377383,-99.144978,83856.41176470589
3186,109.0,19.373493,-99.189857,101450.94117647059
3187,70.0,19.35944,-99.217652,39782.35294117647
3188,88.0,,,370117.64705882355
3189,78.0,19.3499358,-99.2906864,170588.23529411765
3190,60.0,19.487416,-99.118006,41652.82352941176
3191,65.0,19.359407,-99.060657,49433.17647058824
3192,85.0,19.384429,-99.178009,252941.17647058822
3193,74.0,19.394073,-99.153915,190217.64705882352
3194,85.0,,,214705.88235294117
3195,70.0,19.39912,-99.141464,68805.35294117648
3196,90.0,19.313878,-99.094271,82529.41176470589
3197,67.0,19.426974,-99.10489,78470.58823529411
3198,104.0,19.302422,-99.230829,116000.0
3199,60.0,19.446915,-99.128639,40347.529411764706
3200,80.0,19.446852,-99.154461,56305.882352941175
3201,66.0,19.479793,-99.186945,70341.17647058824
3202,69.0,19.461256,-99.133059,47323.529411764706
3203,64.0,19.383446,-99.137643,68117.64705882352
3204,67.0,19.461662,-99.190926,34705.882352941175
3205,80.0,19.396893,-99.152302,95882.35294117648
3206,70.0,19.455641,-99.137279,33490.17647058824
3207,74.0,19.401057,-99.184918,87647.05882352941
3208,100.0,19.305984,-99.127341,119823.5294117647
3209,58.0,19.480501,-99.178139,51176.470588235294
3210,56.0,19.444584,-99.174675,101529.41176470589
3211,67.0,19.384258,-99.147671,147794.11764705883
3212,87.0,19.432657,-99.177444,259764.70588235295
3213,76.0,19.355921,-99.180214,302076.4705882353
3214,90.0,19.366362,-99.076023,60000.0
3215,69.0,19.403155,-99.074139,36976.470588235294
3216,87.0,19.4141764,-99.1668407,252941.17647058822
3217,63.0,19.3672829798,-99.206379354,47058.82352941176
3218,80.0,19.377875,-99.176416,85882.35294117648
3219,93.0,19.358585,-99.185753,251711.76470588235
3220,65.0,19.384371,-99.135965,100588.23529411765
3221,65.0,19.403836,-99.059832,51521.470588235294
3222,90.0,19.37671,-99.159695,200000.0
3223,97.0,19.271467,-99.146309,140941.17647058822
3224,75.0,19.423673,-99.144432,43478.41176470588
3225,68.0,19.372334,-99.190598,135294.11764705883
3226,120.0,19.400959,-99.162199,134705.88235294117
3227,97.0,19.271467,-99.146309,140941.17647058822
3228,100.0,19.473486,-99.185753,79411.76470588235
3229,90.0,19.438032,-99.188641,352941.17647058825
3230,90.0,19.336994,-99.162355,71764.70588235294
3231,70.0,19.395523,-99.195703,54176.470588235294
3232,78.0,19.483167,-99.117871,71764.70588235294
3233,76.0,19.352333,-99.121169,69117.64705882352
3234,78.0,19.3539321,-99.291726,164705.88235294117
3235,78.0,19.4795898,-99.1191274,71764.70588235294
3236,120.0,19.4032833,-99.1821858,251195.35294117648
3237,75.0,19.396247,-99.190282,106352.94117647059
3238,85.0,19.368544,-99.163605,214705.88235294117
3239,60.0,19.399818,-99.150869,134117.64705882352
3240,65.0,19.401819,-99.184615,81235.29411764706
3241,80.0,19.381324,-99.104164,52352.94117647059
3242,127.0,19.400249,-99.177444,116470.58823529411
3243,106.0,19.444584,-99.174675,264705.8823529412
3244,64.0,19.320269,-99.055412,30000.0
3245,60.0,19.39527,-99.068478,26228.882352941175
3246,80.0,19.432657,-99.177444,221176.4705882353
3247,66.0,19.46202,-99.188347,114705.88235294117
3248,101.0,19.39365,-99.14769,300070.5882352941
3249,63.0,19.394358,-99.177444,187705.88235294117
3250,85.0,19.368544,-99.163605,214705.88235294117
3251,130.0,19.334123,-99.208359,264705.8823529412
3252,75.0,19.284672,-99.220367,110294.11764705883
3253,85.0,19.455518,-99.123801,52941.17647058824
3254,82.0,19.4005128,-99.1895024,91176.4705882353
3255,50.0,19.486053,-99.109844,24988.235294117647
3256,60.0,19.49662,-99.185876,53176.470588235294
3257,90.0,19.356924,-99.195719,153468.82352941178
3258,157.0,19.3447,-99.212753,279411.76470588235
3259,55.0,,,120588.23529411765
3260,70.0,19.366632,-99.1979,44774.82352941176
3261,96.0,19.409095,-99.163216,298823.5294117647
3262,90.0,19.377169,-99.187643,63662.76470588235
3263,110.0,19.432657,-99.177444,195642.88235294117
3264,97.0,19.271467,-99.146309,140941.17647058822
3265,85.0,19.365478,-99.19662,64901.94117647059
3266,70.0,19.466822,-99.157379,94117.64705882352
3267,98.0,19.394358,-99.177444,298547.0588235294
3268,65.0,,,85294.11764705883
3269,88.0,19.438042,-99.188619,335294.1176470588
3270,57.0,19.339581,-99.197517,123529.41176470589
3271,70.0,19.436561,-99.15195,61764.705882352944
3272,65.0,19.390062,-99.192293,111058.82352941176
3273,69.0,,,35294.117647058825
3274,65.0,19.363542,-99.224084,51882.35294117647
3275,90.0,19.396247,-99.190282,106352.94117647059
3276,108.0,19.360897,-99.149612,299823.5294117647
3277,70.0,19.41973,-99.111403,49705.882352941175
3278,58.0,19.480501,-99.178139,51176.470588235294
3279,60.0,19.440749,-99.141649,49711.882352941175
3280,60.0,19.4582517611,-99.1401529312,91176.4705882353
3281,60.0,19.449216,-99.175596,46666.64705882353
3282,70.0,19.459992,-99.153628,49905.882352941175
3283,80.0,,,53676.470588235294
3284,80.0,19.396018,-99.147827,205421.0588235294
3285,90.0,19.39867,-99.154329,145294.11764705883
3286,74.0,19.394073,-99.153915,190217.64705882352
3287,74.0,19.375626,-99.15461,252970.58823529413
3288,80.0,19.3850304397,-99.1645932198,129411.76470588235
3289,69.0,19.309713,-99.1262,53235.294117647056
3290,62.0,19.307033,-99.1675842,51470.58823529412
3291,80.0,19.3499358,-99.2906864,164705.88235294117
3292,65.0,19.376456,-99.145563,87058.82352941176
3293,55.0,19.337688,-99.059181,29874.70588235294
3294,62.0,19.44365,-99.141269,30882.352941176472
3295,52.0,19.444233,-99.166078,59235.294117647056
3296,85.0,19.375299,-99.139692,100588.23529411765
3297,110.0,19.432657,-99.177444,235294.11764705883
3298,110.0,,,345523.5294117647
3299,100.0,19.397983,-99.146696,96176.4705882353
3300,60.0,19.395358,-99.068457,26228.823529411766
3301,108.0,19.389773,-99.16221,220588.23529411765
3302,85.0,19.384371,-99.135965,74882.35294117648
3303,60.0,19.385603,-99.188292,46764.705882352944
3304,72.0,19.386852,-99.194748,144117.64705882352
3305,75.0,19.400165,-99.135621,60552.58823529412
3306,65.0,19.353066,-99.084569,27843.117647058825
3307,70.0,19.492195,-99.182526,28879.235294117647
3308,65.0,19.417636,-99.153292,50459.41176470588
3309,50.0,19.375105,-99.078451,47929.41176470588
3310,90.0,19.441043,-99.175585,91176.4705882353
3311,110.0,19.395261,-99.153153,147450.9411764706
3312,66.0,19.367348,-99.220413,66294.11764705883
3313,80.0,19.2738496,-99.1566726,91176.4705882353
3314,85.0,19.404403,-99.175446,77903.17647058824
3315,60.0,19.2990233,-99.0436467,60461.58823529412
3316,126.0,19.4261769,-99.1738149,117647.05882352941
3317,70.0,19.454332,-99.200287,60102.94117647059
3318,70.0,19.350145,-99.086731,32119.58823529412
3319,70.0,19.377404,-99.193301,102058.82352941176
3320,68.0,19.3928098,-99.1497664,86764.70588235294
3321,130.0,19.324216,-99.216411,288823.5294117647
3322,83.0,,,219705.88235294117
3323,60.0,19.4574273007,-99.1762598231,132235.29411764705
3324,54.0,19.370010759,-99.0080487728,32437.058823529413
3325,95.0,19.394073,-99.153915,176470.58823529413
3326,75.0,19.428767,-99.1459,63292.882352941175
3327,137.0,19.275206,-99.218292,364705.8823529412
3328,89.0,19.381729,-99.164986,176470.58823529413
3329,120.0,19.356062,-99.191978,273058.82352941175
3330,69.0,19.2990233,-99.0436467,61350.35294117647
3331,70.0,19.402151,-99.177065,47315.882352941175
3332,84.0,19.3829676434,-99.1559457779,300070.5882352941
3333,50.0,19.317534,-99.058491,38588.23529411765
3334,65.0,,,67647.05882352941
3335,60.0,19.446829,-99.159454,35882.35294117647
3336,55.0,,,35294.117647058825
3337,60.0,19.428767,-99.1459,63292.82352941176
3338,64.0,19.474655,-99.189277,55882.35294117647
3339,80.0,19.427754,-99.171109,88823.5294117647
3340,82.0,19.394073,-99.153915,173000.0
3341,120.0,19.380943,-99.152453,217647.0588235294
3342,100.0,19.33923,-99.218987,208823.5294117647
3343,85.0,19.489477,-99.164582,60037.64705882353
3344,70.0,19.487517,-99.181718,50235.294117647056
3345,55.0,19.396727,-99.115875,86764.70588235294
3346,64.0,19.3638234,-99.1444714,140882.35294117648
3347,58.0,19.386852,-99.194748,95294.11764705883
3348,140.0,19.358585,-99.185753,305882.35294117645
3349,75.0,19.3755039,-99.1630337,231882.35294117648
3350,58.0,19.348085,-99.108036,71176.4705882353
3351,134.0,19.357464,-99.207909,346038.23529411765
3352,80.0,19.35782,-99.149406,76176.4705882353
3353,74.0,19.451204,-99.153631,129411.76470588235
3354,65.0,19.449392,-99.138544,47647.05882352941
3355,102.0,19.3319317,-99.2466874,252941.17647058822
3356,82.0,19.382013,-99.188522,182352.9411764706
3357,145.0,19.3418937,-99.2245237,273529.4117647059
3358,56.0,19.362463,-99.017724,40529.41176470588
3359,70.0,19.480501,-99.178139,51176.470588235294
3360,70.0,19.443903,-99.171681,58549.05882352941
3361,130.0,19.397844,-99.168419,226470.58823529413
3362,60.0,19.325848,-99.075081,38235.294117647056
3363,68.0,23.634501,-102.552788,115558.82352941176
3364,60.0,19.447127,-99.133204,23470.58823529412
3365,65.0,,,108823.5294117647
3366,60.0,19.406854,-99.125897,80588.23529411765
3367,70.0,19.403155,-99.074139,38117.64705882353
3368,55.0,19.396727,-99.115875,86764.70588235294
3369,60.0,,,47058.82352941176
3370,60.0,19.4557176701,-99.2047029734,47647.05882352941
3371,88.0,,,347341.17647058825
3372,67.0,19.446829,-99.159454,135988.23529411765
3373,121.0,19.2990233,-99.0436467,96422.4705882353
3374,60.0,19.416979,-99.144176,50459.41176470588
3375,50.0,,,57529.41176470588
3376,61.0,,,152435.29411764705
3377,98.0,19.418578,-99.17134,111352.94117647059
3378,71.0,19.415094,-99.155116,182235.29411764705
3379,54.0,19.387651,-99.142257,44117.64705882353
3380,55.0,,,73529.41176470589
3381,98.0,19.367424,-99.185753,176470.58823529413
3382,78.0,19.437285,-99.174303,118996.4705882353
3383,60.0,,,305882.35294117645
3384,54.0,19.527836,-99.169827,44705.882352941175
3385,97.0,19.403483,-99.153132,176470.58823529413
3386,101.0,,,264705.8823529412
3387,116.0,19.388044,-99.185753,105701.76470588235
3388,77.0,19.3744098,-99.1459317,128235.29411764706
3389,54.0,19.3706856,-99.1409936,104117.64705882352
3390,109.0,19.380747,-99.155304,293529.4117647059
3391,60.0,19.440935,-99.188522,232352.9411764706
3392,60.0,19.412142,-99.146127,50000.0
3393,85.0,19.453564,-99.133092,43352.94117647059
3394,80.0,19.3499358,-99.2906864,182352.9411764706
3395,120.0,19.433274,-99.210758,258711.76470588235
3396,102.0,19.3339183962,-99.2398104072,252941.17647058822
3397,88.0,19.406622,-99.124168,117058.82352941176
3398,60.0,19.365175,-99.230064,94117.64705882352
3399,67.0,19.446829,-99.159454,135988.23529411765
3400,56.0,19.457911,-99.144234,88235.29411764706
3401,65.0,19.394628,-99.143842,82352.94117647059
3402,55.0,23.634501,-102.552788,108601.11764705883
3403,130.0,,,271170.5882352941
3404,65.0,19.308513,-99.134255,49705.882352941175
3405,120.0,19.303392,-99.243225,58596.23529411765
3406,70.0,19.396502,-99.128797,44599.41176470588
3407,70.0,19.51119,-99.19437,33854.05882352941
3408,100.0,19.3605334,-99.2267067,187058.82352941178
3409,88.0,19.272236,-99.2118281,128823.5294117647
3410,68.0,19.3733676,-99.1337252,143329.76470588235
3411,70.0,19.365686,-99.263209,201176.4705882353
3412,65.0,19.458968,-99.152898,24705.882352941175
3413,60.0,19.46033,-99.188194,52235.294117647056
3414,60.0,19.416439,-99.125632,75882.35294117648
3415,72.0,19.380951,-99.13662,134226.17647058822
3416,60.0,19.452419,-99.175058,57647.05882352941
3417,55.0,,,92941.17647058824
3418,65.0,19.470991,-99.168165,35185.705882352944
3419,100.0,19.381729,-99.164986,176470.58823529413
3420,82.0,23.634501,-102.552788,234117.64705882352
3421,80.0,19.303392,-99.243225,38352.94117647059
3422,130.0,19.4378793,-99.1963608,381176.4705882353
3423,60.0,19.367607,-99.18973,45769.35294117647
3424,110.0,19.427579,-99.171238,88823.5294117647
3425,91.0,19.399831,-99.149236,62060.58823529412
3426,60.0,19.328411,-99.286873,51176.470588235294
3427,70.0,19.453996,-99.195188,32211.764705882353
3428,110.0,19.428767,-99.1459,91182.05882352941
3429,50.0,23.634501,-102.552788,19514.117647058825
3430,65.0,19.446829,-99.159454,182058.82352941178
3431,65.0,19.400165,-99.135621,60552.58823529412
3432,128.0,19.399818,-99.150869,134117.64705882352
3433,100.0,19.44324,-99.202084,116167.70588235294
3434,85.0,19.440749,-99.141649,38259.882352941175
3435,50.0,19.317698,-99.061256,50000.0
3436,60.0,19.4518716,-99.1735223,52352.94117647059
3437,80.0,19.30618,-99.161962,65947.05882352941
3438,50.0,19.317698,-99.061256,50000.0
3439,90.0,19.449997,-99.18117,46536.05882352941
3440,95.0,19.381011,-99.182809,126411.76470588235
3441,80.0,19.409318,-99.171225,285294.1176470588
3442,50.0,19.370272,-99.149127,44705.882352941175
3443,51.0,19.440935,-99.188522,233529.41176470587
3444,160.0,19.436619,-99.192294,41764.705882352944
3445,108.0,19.380938,-99.165597,268841.17647058825
3446,56.0,19.392349,-99.07093,50000.0
3447,78.0,19.3743553,-99.1383819,156266.76470588235
3448,80.0,19.386033,-99.18296,77058.82352941176
3449,110.0,,,152176.4705882353
3450,97.0,19.380644,-99.179176,175705.88235294117
3451,83.0,19.3794059,-99.1591446,146611.76470588235
3452,90.0,19.336195,-99.23692,79411.76470588235
3453,67.0,19.428152,-99.106194,88235.29411764706
3454,80.0,19.343558,-99.15189,96233.23529411765
3455,70.0,19.400446,-99.165941,105882.35294117648
3456,108.0,19.3010279716,-99.1442191601,97058.82352941176
3457,110.0,19.281996,-99.164753,34419.17647058824
3458,58.0,19.386852,-99.194748,95294.11764705883
3459,60.0,19.399516,-99.154307,65490.17647058824
3460,67.0,19.41498,-99.177444,211764.70588235295
3461,70.0,19.384365,-99.156091,50000.0
3462,70.0,19.33427,-99.083374,37823.529411764706
3463,50.0,19.400785,-99.147419,59110.529411764706
3464,78.0,19.3499358,-99.2906864,188235.29411764705
3465,55.0,19.403331,-99.145021,24271.823529411766
3466,84.0,19.455771,-99.134794,75294.11764705883
3467,65.0,19.455666,-99.188522,58529.41176470588
3468,60.0,19.347893,-99.078113,20588.235294117647
3469,65.0,19.399226,-99.134352,37395.76470588235
3470,70.0,19.445742,-99.159469,90078.41176470589
3471,56.0,19.456993,-99.118637,54764.705882352944
3472,69.0,19.366632,-99.1979,44823.529411764706
3473,80.0,19.375626,-99.15461,223529.41176470587
3474,113.0,19.3864346,-99.1594925,291176.4705882353
3475,135.0,23.634501,-102.552788,377058.82352941175
3476,118.0,19.390415,-99.254997,22647.058823529413
3477,60.0,19.446313,-99.14006,23829.882352941175
3478,117.0,19.3978,-99.175813,265094.1176470588
3479,130.0,,,300000.0
3480,94.0,19.469481,-99.130764,107058.82352941176
3481,75.0,19.365865,-99.148341,107404.29411764706
3482,90.0,19.376456,-99.145563,64458.882352941175
3483,93.0,19.334574,-99.146676,223529.41176470587
3484,60.0,19.4431776,-99.2023662,217647.0588235294
3485,60.0,19.456439,-99.144414,52262.705882352944
3486,80.0,19.430532,-99.154981,127724.70588235294
3487,65.0,,,88235.29411764706
3488,90.0,19.382944,-99.180028,199529.41176470587
3489,75.0,19.485552,-99.122093,50294.117647058825
3490,75.0,19.307417,-99.125191,41178.23529411765
3491,90.0,19.452143,-99.181477,74117.64705882352
3492,70.0,19.475745,-99.095737,65223.05882352941
3493,89.0,19.466954,-99.117546,38001.17647058824
3494,51.0,,,129352.94117647059
3495,65.0,19.39365,-99.14769,152988.23529411765
3496,63.0,19.417923,-99.148384,86135.29411764706
3497,107.0,19.378533,-99.187561,88676.4705882353
3498,85.0,,,44117.64705882353
3499,61.0,19.313878,-99.094271,73529.41176470589
3500,60.0,19.395097,-99.150424,59350.117647058825
3501,56.0,19.392349,-99.07093,50000.0
3502,69.0,19.440749,-99.141649,38258.82352941176
3503,55.0,19.372684,-99.183678,158823.5294117647
3504,65.0,19.456211,-99.185781,56882.35294117647
3505,91.0,19.3725338,-99.1762997,214117.64705882352
3506,56.0,19.444584,-99.174675,101529.41176470589
3507,89.0,23.634501,-102.552788,202941.17647058822
3508,57.0,19.325989,-99.110649,41764.705882352944
3509,114.0,19.39177,-99.159996,104180.35294117648
3510,100.0,19.373493,-99.189857,100862.76470588235
3511,60.0,19.410079,-99.127004,48882.35294117647
3512,60.0,19.509401,-99.203751,30000.0
3513,100.0,19.433846,-99.1905,145760.0
3514,65.0,19.460012,-99.153755,49905.882352941175
3515,70.0,19.30665,-99.148436,68226.11764705883
3516,53.0,19.331932,-99.246689,138235.29411764705
3517,60.0,19.456208,-99.126229,53214.117647058825
3518,70.0,19.364891,-99.148384,87058.82352941176
3519,50.0,19.359645,-99.138745,24447.941176470587
3520,128.0,19.398823,-99.147262,294117.64705882355
3521,90.0,19.402151,-99.177065,47315.94117647059
3522,54.0,19.455291,-99.130531,28117.647058823528
3523,85.0,19.417364,-99.159454,88235.29411764706
3524,57.0,19.3217152,-99.2645126,27176.470588235294
3525,88.0,,,270588.23529411765
3526,65.0,19.346609,-99.072311,67647.05882352941
3527,60.0,19.445553,-99.097057,56869.470588235294
3528,70.0,19.379804,-99.153143,99803.88235294117
3529,135.0,,,282294.1176470588
3530,80.0,19.370046,-99.146155,88235.29411764706
3531,116.0,19.378533,-99.187561,111294.11764705883
3532,64.0,19.3834462,-99.1376427,73529.41176470589
3533,69.0,19.506042,-99.153915,40588.23529411765
3534,80.0,19.273713,-99.120741,78730.76470588235
3535,60.0,19.38758,-99.170351,122941.17647058824
3536,110.0,19.337804,-99.150336,67058.82352941176
3537,74.0,19.397933,-99.146528,96176.4705882353
3538,104.0,19.371132,-99.173156,108549.0
3539,103.0,19.337487,-99.238026,214705.88235294117
3540,85.0,19.380951,-99.13662,100588.23529411765
3541,136.0,19.369018,-99.174236,385431.76470588235
3542,62.0,,,195049.41176470587
3543,75.0,,,53941.17647058824
3544,112.0,19.431629,-99.162762,125686.23529411765
3545,95.0,19.379495,-99.153411,224705.88235294117
3546,98.0,19.394358,-99.177444,298547.0588235294
3547,61.0,19.430326,-99.109779,49411.76470588235
3548,70.0,19.366302,-99.193367,44690.58823529412
3549,59.0,,,43529.41176470588
3550,80.0,19.3499358,-99.2906864,164705.88235294117
3551,66.0,19.305561,-99.171219,85882.35294117648
3552,100.0,19.375412,-99.144234,83856.41176470589
3553,160.0,19.275206,-99.218292,387058.82352941175
3554,96.0,19.389044,-99.179657,59411.76470588235
3555,108.0,19.3503274,-99.2989735,370261.4705882353
3556,90.0,19.419403,-99.135361,119117.64705882352
3557,90.0,19.39912,-99.141464,164705.88235294117
3558,55.0,19.372684,-99.183678,158823.5294117647
3559,54.0,19.524702,-99.149456,39058.82352941176
3560,103.0,19.367424,-99.185753,237294.11764705883
3561,90.0,19.374579,-99.146739,107411.76470588235
3562,67.0,,,144341.17647058822
3563,120.0,19.366901,-99.297272,197647.0588235294
3564,75.0,19.38828,-99.195529,30094.117647058825
3565,80.0,19.3499358,-99.2906864,164705.88235294117
3566,65.0,19.417923,-99.148384,49179.76470588235
3567,65.0,19.36418,-99.190162,193823.5294117647
3568,85.0,19.394073,-99.153915,170588.23529411765
3569,55.0,19.450302,-99.125835,38862.76470588235
3570,50.0,19.369214,-99.136022,30000.0
3571,78.0,19.403707,-99.151813,100000.0
3572,61.0,19.364891,-99.148384,156894.11764705883
3573,53.0,19.519327,-99.152647,35294.117647058825
3574,74.0,19.3807458,-99.1553016,171235.29411764705
3575,88.0,19.406622,-99.124168,117058.82352941176
3576,60.0,19.348823,-99.125532,96980.05882352941
3577,60.0,19.401279,-99.154834,76588.23529411765
3578,70.0,19.441695,-99.142965,45588.23529411765
3579,102.0,19.3319317,-99.2466874,255882.35294117648
3580,113.0,,,363764.70588235295
3581,62.0,19.3138777,-99.094271,75294.11764705883
3582,65.0,,,96882.35294117648
3583,88.0,19.406622,-99.124168,117058.82352941176
3584,65.0,19.382214,-99.171158,116764.70588235294
3585,70.0,19.402712,-99.070958,55549.05882352941
3586,70.0,19.451809,-99.170181,74705.88235294117
3587,80.0,,,64705.882352941175
3588,75.0,19.322108,-99.141935,39647.529411764706
3589,150.0,19.382986,-99.241837,201176.4705882353
3590,79.0,19.496204,-99.086136,44117.64705882353
3591,60.0,19.367025,-99.170349,185294.11764705883
3592,65.0,19.369509,-99.172532,100588.23529411765
3593,120.0,19.3863359934,-99.1677904129,275294.1176470588
3594,130.0,19.324216,-99.216411,288823.5294117647
3595,57.0,19.298168,-99.113106,105294.11764705883
3596,87.0,19.394358,-99.177444,299270.5882352941
3597,61.0,19.4300346249,-99.1455409528,44117.64705882353
3598,60.0,19.422879,-99.058971,42058.82352941176
3599,69.0,19.396213,-99.142238,47352.94117647059
3600,90.0,19.366632,-99.1979,44774.82352941176
3601,58.0,19.309047,-99.10365,37941.17647058824
3602,160.0,19.435605,-99.192395,42352.94117647059
3603,97.0,19.341894,-99.224525,186923.5294117647
3604,64.0,19.410307,-99.065399,100000.0
3605,62.0,19.394358,-99.177444,211764.70588235295
3606,107.0,23.634501,-102.552788,268694.1176470588
3607,79.0,,,55882.35294117647
3608,60.0,23.634501,-102.552788,98823.5294117647
3609,95.0,19.431629,-99.162762,125100.0
3610,70.0,19.466822,-99.157379,94117.64705882352
3611,95.0,19.396018,-99.147827,205411.76470588235
3612,135.0,19.394358,-99.177444,367290.0
3613,61.0,19.403697,-99.153875,170509.17647058822
3614,70.0,19.39557,-99.132937,181908.23529411765
3615,60.0,19.430456,-99.1889121,252941.17647058822
3616,74.0,19.394073,-99.153915,190217.64705882352
3617,60.0,19.269059,-99.210225,68058.82352941176
3618,79.0,19.376392,-99.192439,41354.470588235294
3619,80.0,19.370272,-99.149127,50588.23529411765
3620,50.0,19.409843,-99.125509,27309.470588235294
3621,63.0,,,45294.117647058825
3622,80.0,19.369509,-99.172532,100588.23529411765
3623,75.0,19.332435,-99.168088,54588.23529411765
3624,80.0,19.304032,-99.112841,74274.4705882353
3625,60.0,,,23529.41176470588
3626,88.0,19.406622,-99.124168,117058.82352941176
3627,95.0,19.383952,-99.160229,194424.70588235295
3628,72.0,19.365035,-99.148422,161764.70588235295
3629,105.0,19.408904,-99.174556,119372.5294117647
3630,80.0,19.430456,-99.1889121,347058.82352941175
3631,79.0,19.342083,-99.0532159,103235.29411764706
3632,127.0,19.391074,-99.165737,194117.64705882352
3633,70.0,19.474655,-99.189277,35930.76470588235
3634,74.0,19.428852,-99.15547,94860.58823529411
3635,87.0,19.394358,-99.177444,299270.5882352941
3636,60.0,19.410079,-99.127004,48882.35294117647
3637,122.0,19.36594,-99.163153,285294.1176470588
3638,68.0,19.431252,-99.146999,35294.117647058825
3639,100.0,19.33923,-99.218987,208823.5294117647
3640,62.0,19.366081,-99.139389,118235.29411764706
3641,60.0,19.525082,-99.144372,35470.58823529412
3642,122.0,19.4089477,-99.1802147,229411.76470588235
3643,54.0,19.3608931,-99.0247978,29411.764705882353
3644,75.0,19.504985,-99.208557,76435.17647058824
3645,74.0,19.440749,-99.141649,88823.5294117647
3646,80.0,19.359732,-99.253887,135294.11764705883
3647,65.0,19.386852,-99.194748,116470.58823529411
3648,80.0,19.373281,-99.160485,130980.41176470589
3649,90.0,19.393568,-99.186143,97411.76470588235
3650,55.0,19.396727,-99.115875,86764.70588235294
3651,100.0,19.368475,-99.17952,185294.11764705883
3652,80.0,19.437147,-99.167073,58823.529411764706
3653,114.0,19.39177,-99.159996,104180.35294117648
3654,69.0,19.486385,-99.181492,32352.941176470587
3655,60.0,19.2990233,-99.0436467,62492.23529411765
3656,65.0,19.384117,-99.205132,36078.41176470588
3657,60.0,19.455098,-99.126505,53214.117647058825
3658,83.0,19.33923,-99.218987,223529.41176470587
3659,127.0,19.336274,-99.223196,139098.0
3660,105.0,19.379525,-99.188914,60705.882352941175
3661,75.0,19.372724,-99.137094,44529.41176470588
3662,70.0,19.453564,-99.133092,43338.529411764706
3663,100.0,19.334955,-99.223358,191764.70588235295
3664,91.0,19.337447,-99.224257,235843.29411764705
3665,70.0,19.461256,-99.133059,43235.294117647056
3666,137.0,19.341894,-99.224525,313770.5882352941
3667,62.0,19.377079,-99.198218,126470.58823529411
3668,60.0,19.414713,-99.149175,43411.76470588235
3669,60.0,19.376536,-99.136148,44529.41176470588
3670,71.0,19.384467,-99.135872,109411.76470588235
3671,80.0,19.355751,-99.299347,112647.05882352941
3672,85.0,19.348122,-99.125716,97000.0
3673,120.0,,,146980.41176470587
3674,65.0,19.492195,-99.182526,32867.41176470588
3675,71.0,19.510884,-99.140364,76213.4705882353
3676,68.0,19.428152,-99.106194,75000.0
3677,50.0,19.350684,-99.085273,23717.647058823528
3678,65.0,19.466822,-99.157379,35185.294117647056
3679,53.0,19.444584,-99.174675,126470.58823529411
3680,75.0,19.460586,-99.210014,59823.529411764706
3681,90.0,19.375394,-99.182066,108823.5294117647
3682,55.0,19.51119,-99.19437,33854.05882352941
3683,54.0,19.462355,-99.193313,60588.23529411765
3684,51.0,19.342083,-99.0532159,27105.882352941175
3685,63.0,19.394358,-99.177444,187705.88235294117
3686,51.0,19.4426,-99.097198,35490.17647058824
3687,91.0,19.355751,-99.299347,82352.94117647059
3688,70.0,19.365175,-99.230064,45294.117647058825
3689,110.0,19.39365,-99.14769,101764.70588235294
3690,100.0,19.41498,-99.177444,205882.35294117648
3691,69.0,19.273468,-99.167976,55294.117647058825
3692,70.0,19.326368,-99.1147,62117.64705882353
3693,83.0,19.33923,-99.218987,164705.88235294117
3694,62.0,19.454332,-99.200287,56470.58823529412
3695,107.0,19.39868,-99.132459,131823.5294117647
3696,65.0,19.397983,-99.146696,96176.4705882353
3697,65.0,19.380392,-99.14769,133529.41176470587
3698,69.0,19.372724,-99.137094,44529.41176470588
3699,150.0,19.387209,-99.222038,109294.11764705883
3700,90.0,19.377369,-99.198052,71628.70588235294
3701,64.0,19.390062,-99.192293,105882.35294117648
3702,60.0,19.445553,-99.097057,56869.470588235294
3703,145.0,19.384724,-99.145619,138235.29411764705
3704,65.0,19.469418,-99.164299,62352.94117647059
3705,72.0,19.30618,-99.161962,65941.17647058824
3706,153.0,,,71917.17647058824
3707,53.0,19.451597,-99.196136,126470.58823529411
3708,60.0,19.450028,-99.163061,21764.70588235294
3709,62.0,,,34705.882352941175
3710,65.0,19.452689,-99.117987,52815.64705882353
3711,108.0,19.3753941,-99.1820661,252941.17647058822
3712,64.0,19.478815,-99.196831,85294.11764705883
3713,100.0,,,206019.0
3714,84.0,19.380937,-99.179545,185882.35294117648
3715,75.0,19.412142,-99.146127,50000.0
3716,70.0,19.365917,-99.196977,44690.58823529412
3717,76.0,19.380292,-99.168756,111764.70588235294
3718,76.0,19.392256,-99.156281,148624.70588235295
3719,90.0,19.440749,-99.141649,82941.17647058824
3720,51.0,,,49305.470588235294
3721,71.0,19.2812510467,-99.1872954369,47941.17647058824
3722,80.0,19.474655,-99.189277,35930.76470588235
3723,65.0,19.364388,-99.229659,61215.705882352944
3724,90.0,19.366738,-99.14554,72000.0
3725,69.0,19.333312,-99.07315,60710.58823529412
3726,80.0,19.366883,-99.172281,143568.64705882352
3727,56.0,19.375983,-99.017354,40294.117647058825
3728,50.0,19.363524,-99.247303,43529.41176470588
3729,107.0,19.436516,-99.173988,293847.0588235294
3730,67.0,19.3674235,-99.185752,157941.17647058822
3731,97.0,19.271467,-99.146309,140941.17647058822
3732,66.0,19.437708,-99.162265,141176.4705882353
